tweet_id,tweet_ts,tweet_text,location,rt_count,fav_count,tweet_retweet,hashtags
1357430489192140800,2021-02-04 20:47:03,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357430381335744515,2021-02-04 20:46:37,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357430127018340352,2021-02-04 20:45:36,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357430079588999174,2021-02-04 20:45:25,"Whaat? We haven't disabled Rihanna's twitter handle, yet?","Toronto, Ontario",995,0,TWEET,
1357429871715078146,2021-02-04 20:44:35,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,A Good Place,402,0,TWEET,
1357429842753560579,2021-02-04 20:44:28,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357429801120911369,2021-02-04 20:44:19,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357429774885376000,2021-02-04 20:44:12,"Someone pleasere-educate people of India what is democracy again, then we can all have a word until then there is no point.currently we are under dictatorship of Modi and it's goons..",,0,0,TWEET,
1357429768803684353,2021-02-04 20:44:11," ended up as democrash!and.Now,Godi ji when nothing worke…","Toronto, Ontario",78,0,TWEET,
1357429595104964608,2021-02-04 20:43:29,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357429594731597824,2021-02-04 20:43:29, Seriously?😂 Get a chance to meet our Indian policemen!👍😂 You will get to know what democracy really means !🙋 The way they treat you! Totally bliss! 😂 Their love was sealed for eternity ! 😇💯 ,"Nagercoil, India",0,0,TWEET,
1357429511025950721,2021-02-04 20:43:09,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ","Toronto, Ontario",389,0,TWEET,#TooMuchDemocracy
1357429444877537280,2021-02-04 20:42:54,Good Morning! 🇮🇳 ,"Toronto, Ontario",256,0,TWEET,
1357429429996118016,2021-02-04 20:42:50,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Hyderabad, India",1463,0,TWEET,#FarmersProstest#To…
1357429417006436352,2021-02-04 20:42:47, International embarrassment ... What a fall...😔 Sorry ,"Lucknow, India",362,0,TWEET,
1357429334638645248,2021-02-04 20:42:27,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Toronto, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357429316221427713,2021-02-04 20:42:23,Current situation of cricketer and actors( Dogs of ambani ),"Toronto, Ontario",899,0,TWEET,
1357429267601084416,2021-02-04 20:42:11,India's global ranking dipped to 53 from 27 in 2014.,"Toronto, Ontario",587,0,TWEET,
1357429261691330561,2021-02-04 20:42:10,"How do you sleep knowing that our farmers and elderly are sleeping on the road, peacefully protesting and fighting for their right in this biting cold since 3 months? Yet Govt is as rigid as it has always been.",,0,0,TWEET,
1357429168418525191,2021-02-04 20:41:48,India slipped two places to 53rd position from 51st in EIU’s democracy index. Now india has been categorised as “Flawe…,Dreams,14,0,TWEET,
1357429067029438466,2021-02-04 20:41:24,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357429061811904518,2021-02-04 20:41:22,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357429040362254340,2021-02-04 20:41:17,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357429001661407236,2021-02-04 20:41:08,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357428851207462916,2021-02-04 20:40:32,India's global ranking dipped to 53 from 27 in 2014.,"Lucknow, India",587,0,TWEET,
1357428771976957952,2021-02-04 20:40:13,"I Trust Narendra Modi.I Respect Narendra Modi.Dear PM,We are with You....Always.🇮🇳Do you ?Like if you do👍",,1,0,TWEET,
1357428750061871112,2021-02-04 20:40:08,He already knowsis going to happenHe leaked military secretsHe celebratedfor ,India,51,0,TWEET,
1357428706159984640,2021-02-04 20:39:58,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,389,0,TWEET,#TooMuchDemocracy
1357428648446332929,2021-02-04 20:39:44,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357428644260446209,2021-02-04 20:39:43,They couldn't bring back Maliya...International Conspiracy investigate karenge...Hanjii... ,,1,0,TWEET,
1357428536634527745,2021-02-04 20:39:17,"If you also see terrorists in minorities and farmers, your ailment has no vaccine. Get well soon.",,1,0,TWEET,
1357428476517568512,2021-02-04 20:39:03," ended up as democrash!and.Now,Godi ji when nothing worke…",,78,0,TWEET,
1357428386746966016,2021-02-04 20:38:41,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357428386205868037,2021-02-04 20:38:41,Bravorest of Indian cricketers n bollywood celebs for tweeting on the issue for the first time in 4 months without any propaganda n coordination toolkit in copying similar messages all of a sudden 🙏,"Bengaluru South, India",0,1,TWEET,
1357428375082663936,2021-02-04 20:38:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357428358406103044,2021-02-04 20:38:35,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357428342849482753,2021-02-04 20:38:31," Over 60 Haryana Villages Bans Entry of BJP, JJP leaders.Aherwan, Bhani Khera, Talwara, Bara, Sidhani…",India,7,0,TWEET,
1357428341670776832,2021-02-04 20:38:31, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,133,0,TWEET,
1357428332887908352,2021-02-04 20:38:29," ended up as democrash!and.Now,Godi ji when nothing worke…",,78,0,TWEET,
1357428274205319170,2021-02-04 20:38:15, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,133,0,TWEET,
1357428251375718400,2021-02-04 20:38:09,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",,250,0,TWEET,
1357428180408238081,2021-02-04 20:37:52," ended up as democrash!and.Now,Godi ji when nothing worke…",,78,0,TWEET,
1357428161894469633,2021-02-04 20:37:48,Gvt is trying so hard to to suppressthey have forgotten thatis still a democratic country. May be for u it'sbut it is still democracy. Ppl have right to protest. Stop trying to diminish the movement with ur dirty tricks. ,,1,1,TWEET,
1357428125156614146,2021-02-04 20:37:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357428023818149888,2021-02-04 20:37:15,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357427933015638017,2021-02-04 20:36:53, says someone who have been in Monarchy from Nehru to Indira to Rajiv to Mummy to Pappu to Pinky to Vadra and for decades.,"Idaho, USA",0,0,TWEET,
1357427879949135872,2021-02-04 20:36:41,Have a look🙂🙂 ,,0,3,TWEET,
1357427861385326598,2021-02-04 20:36:36,India's global ranking dipped to 53 from 27 in 2014.,"Ambala, India",587,0,TWEET,
1357427730791374849,2021-02-04 20:36:05,Democracy is dead now,NEW DELHI,1,0,TWEET,
1357427719865159680,2021-02-04 20:36:02,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357427710969085952,2021-02-04 20:36:00,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Hyderabad, India",1463,0,TWEET,#FarmersProstest#To…
1357427678542843905,2021-02-04 20:35:53,Democracy is dead now,NEW DELHI,1,3,TWEET,
1357427647366660096,2021-02-04 20:35:45,You get that?,,0,2,TWEET,
1357427639414259712,2021-02-04 20:35:43,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357427615108272128,2021-02-04 20:35:37,India's global ranking dipped to 53 from 27 in 2014.,"Hyderabad, India",587,0,TWEET,
1357427592781987841,2021-02-04 20:35:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"चंपारण/नई दिल्ली,भारत",1463,0,TWEET,#FarmersProstest#To…
1357427579532103681,2021-02-04 20:35:29,"I Trust Narendra Modi.I Respect Narendra Modi.Dear PM,We are with You....Always.🇮🇳Do you ?Like if you do👍","New Delhi, India",1,3,TWEET,
1357427567158956034,2021-02-04 20:35:26,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…","चंपारण/नई दिल्ली,भारत",250,0,TWEET,
1357427534581796864,2021-02-04 20:35:18, 👇Imported from Israel👇 ,,32,0,TWEET,
1357427506966482949,2021-02-04 20:35:12,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357427482362667008,2021-02-04 20:35:06, 👇Imported from Israel👇 ,,32,0,TWEET,
1357427473051381760,2021-02-04 20:35:04,Is the Modi Government trying to make an isolated island in New Delhi??,,2,0,TWEET,
1357427444794359808,2021-02-04 20:34:57, International embarrassment ... What a fall...😔 Sorry ,"Assam, India",362,0,TWEET,
1357427195442987008,2021-02-04 20:33:57,Put this into retrospective effect and sack the entire cabinet . Is a minister not a person with a government job? Which po…,"Allahabad, India",462,0,TWEET,
1357427188786753536,2021-02-04 20:33:56,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,India,1463,0,TWEET,#FarmersProstest#To…
1357427159409692672,2021-02-04 20:33:49,India's global ranking dipped to 53 from 27 in 2014.,"Kolkata, India",587,0,TWEET,
1357427152405344260,2021-02-04 20:33:47,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357427109552029699,2021-02-04 20:33:37,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,,402,0,TWEET,
1357427072293949440,2021-02-04 20:33:28,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Edmonton, Alberta",1463,0,TWEET,#FarmersProstest#To…
1357427023514398720,2021-02-04 20:33:16,India's global ranking dipped to 53 from 27 in 2014.,India,587,0,TWEET,
1357426953649754112,2021-02-04 20:33:00,"In India, Today, Radical Hindu Nationalists have burnt the Images ofandprovocatively protes…","Gujarat, India",79,0,TWEET,
1357426852248256517,2021-02-04 20:32:36,Current situation of cricketer and actors( Dogs of ambani ),"New Delhi, India",899,0,TWEET,
1357426748527411206,2021-02-04 20:32:11,Police have sit back and stayed mum ~(A blind follower of Modi),,0,0,TWEET,
1357426662485368836,2021-02-04 20:31:50,Students don't listen to Teachers. Teachers don't listen to the students &amp; finally👇Dialogue by Thalapathy Vijay in ,,11,0,TWEET,
1357426605761515521,2021-02-04 20:31:37,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Melbourne, Victoria",1463,0,TWEET,#FarmersProstest#To…
1357426554574413833,2021-02-04 20:31:25,Students don't listen to Teachers. Teachers don't listen to the students &amp; finally👇Dialogue by Thalapathy Vijay in ,,11,0,TWEET,
1357426488505729025,2021-02-04 20:31:09,"In India, Today, Radical Hindu Nationalists have burnt the Images ofandprovocatively protes…","Hyderabad, India",79,0,TWEET,
1357426434608828416,2021-02-04 20:30:56, trying to cover up anti-farmer covid by wearing mask of anti-India propaganda#FarmersProstest#IndiaRejectsPropaganda#WorldSupportsIndianFarmers#StandWithFarmers#FarmersStandingFirmMeena#ConspiracyAgainstIndia#TooMuchDemocracy#FarmBills2020#ModiGlobalDisaster ,,0,2,TWEET,#FarmersProstest#IndiaRejectsPropaganda#WorldSupportsIndianFarmers#StandWithFarmers#FarmersStandingFirmMeena#ConspiracyAgainstIndia#TooMuchDemocracy#FarmBills2020#ModiGlobalDisaster
1357426397795426305,2021-02-04 20:30:47,This is what is expected from BJP &amp; Godi media#TooMuchDemocracy ,NEW DELHI,209,0,TWEET,#TooMuchDemocracy
1357426361539964928,2021-02-04 20:30:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357426303255777280,2021-02-04 20:30:25,Why does our farmers suffering continuously ???This Video Shows Everything#WorldSupportslndianFarmers ,"Dimapur, India",1,0,TWEET,#WorldSupportslndianFarmers
1357426285136523267,2021-02-04 20:30:20,What the hell 😂,,0,0,TWEET,
1357426270791888896,2021-02-04 20:30:17,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,231,0,TWEET,
1357426215821348866,2021-02-04 20:30:04,Good Morning! 🇮🇳 ,"New Delhi, India",256,0,TWEET,
1357426170698993665,2021-02-04 20:29:53,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Punjab, India",1463,0,TWEET,#FarmersProstest#To…
1357426130828091392,2021-02-04 20:29:44,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Brampton, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357426076482371584,2021-02-04 20:29:31,Why does our farmers suffering continuously ???This Video Shows Everything#WorldSupportslndianFarmers,"Nagaland, India",1,4,TWEET,#WorldSupportslndianFarmers
1357426021000093697,2021-02-04 20:29:17,BJP mantra : Silence all who speak against you.,,0,0,TWEET,
1357425902536167425,2021-02-04 20:28:49,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357425596750589953,2021-02-04 20:27:36,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Brampton, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357425551724675073,2021-02-04 20:27:25,"Thank you for talking about theanywhere is a threat to justice everywhere"":- DMartin Luther King Jr. ","Paju,Haryana",0,3,TWEET,
1357425537153593344,2021-02-04 20:27:22, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,India,133,0,TWEET,
1357425468715065350,2021-02-04 20:27:06,Current situation of cricketer and actors( Dogs of ambani ),India,899,0,TWEET,
1357425366495862805,2021-02-04 20:26:41,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357425359185088512,2021-02-04 20:26:40,To Falling inis the mirror for the nation to look into &amp; understand where are we heading.of,Ash,0,0,TWEET,
1357425309411274752,2021-02-04 20:26:28,"Openly oppose the wrong, whether it’s politics or societyHistory is written on those who raise voice, not on those who lic…",On earth ,19,0,TWEET,
1357425128896827392,2021-02-04 20:25:45,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",,250,0,TWEET,
1357425021136740352,2021-02-04 20:25:19,Modi is divided chief 🙂 ,"Bhilai, India",0,1,TWEET,
1357424850277527552,2021-02-04 20:24:38,When farmers innocence and ignorance becomes fuel for lobbyists. ,Chickmagalur/INDIA,0,0,TWEET,
1357424780908003329,2021-02-04 20:24:22,This is what is expected from BJP &amp; Godi media#TooMuchDemocracy ,indore,209,0,TWEET,#TooMuchDemocracy
1357424769105231873,2021-02-04 20:24:19,"If you also see terrorists in minorities and farmers, your ailment has no vaccine. Get well soon.","गुड़गांव, भारत",1,2,TWEET,
1357424748330840064,2021-02-04 20:24:14,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357424745847812096,2021-02-04 20:24:13,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,indore,231,0,TWEET,
1357424716881928192,2021-02-04 20:24:06,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,indore,1463,0,TWEET,#FarmersProstest#To…
1357424682576744449,2021-02-04 20:23:58,Current situation of cricketer and actors( Dogs of ambani ),indore,899,0,TWEET,
1357424640985976833,2021-02-04 20:23:48,Good Morning! 🇮🇳 ,indore,256,0,TWEET,
1357424560128233472,2021-02-04 20:23:29,"The real 56"" 🤦‍♂️ ",,31,0,TWEET,
1357424556001009664,2021-02-04 20:23:28,India's global ranking dipped to 53 from 27 in 2014.,indore,587,0,TWEET,
